record,reasons
"{'description': 'noodleninja_15f1 liked Veg Burrito', 'type': 'like', 'timestamp': '2025-05-13T01:11:51.544459Z', 'id': 'int-5b413eaf59', 'recipe_id': 'veg-burrito-d6c1f6', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'internal'}, 'session_id': 'sess-948124d29d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'description': 'aarav_sharma liked Home-style Chicken Curry', 'type': 'like', 'timestamp': '2024-11-15T05:48:34.195091Z', 'id': 'int-5bc5889a0d', 'recipe_id': 'chicken-curry-9bf96a', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search'}, 'session_id': 'sess-e483ae6437', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'timestamp': '2025-08-23T04:30:39.812654Z', 'metadata': {'rating': 4}, 'type': 'rating', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-5be60b3179', 'user_id': 'omar_hassan', 'description': 'omar_hassan rated Pasta Alfredo 4 stars'}",['duplicate_id']
"{'timestamp': '2025-09-12T04:30:29.776695Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-5bf24b6ec7', 'user_id': 'currymaster', 'description': 'currymaster viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-08-07T04:30:38.825506Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-5c0eb6bde6', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-09-28T04:30:43.284741Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-5c541152cc', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Gulab Jamun'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Pasta Alfredo 2 stars', 'type': 'rating', 'timestamp': '2025-04-26T10:11:31.037727Z', 'id': 'int-5c87d4847c', 'recipe_id': 'pasta-alfredo-c7f2cd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 2, 'referrer': 'search', 'sentiment': 'negative'}, 'session_id': 'sess-a74a7c09f0', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-10-24T04:30:34.489188Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-5ca5ec2e2f', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'timestamp': '2025-09-19T04:30:37.478213Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-5ca61811ba', 'user_id': 'meera_nair', 'description': 'meera_nair rated Egg Fried Rice 3 stars'}",['duplicate_id']
"{'description': 'tandooritiger attempted Egg Fried Rice (success)', 'type': 'attempt', 'timestamp': '2025-07-24T12:18:41.004880Z', 'id': 'int-5cb0658ac1', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'success': True, 'notes': '', 'device': 'desktop', 'platform': 'web', 'referrer': 'search', 'time_taken_minutes': 136}, 'session_id': 'sess-b431cebfe8', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-11-12T04:30:22.753602Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-5cb7466241', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Khichdi'}",['duplicate_id']
"{'description': 'currymaster rated Pasta Alfredo 5 stars', 'type': 'rating', 'timestamp': '2025-04-02T08:58:55.606006Z', 'id': 'int-5ce5f9e199', 'recipe_id': 'pasta-alfredo-c7f2cd', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 5, 'referrer': 'internal', 'sentiment': 'positive'}, 'session_id': 'sess-736834fa81', 'user_id': 'currymaster'}",['duplicate_id']
"{'description': 'meera_nair rated Masala Dosa with Potato Masala 3 stars', 'type': 'rating', 'timestamp': '2025-11-09T03:24:36.655356Z', 'id': 'int-5d81d386c8', 'recipe_id': 'masala-dosa-87c68c', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 3, 'referrer': 'search', 'sentiment': 'neutral'}, 'session_id': 'sess-d1b54379df', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-10-04T04:30:35.188342Z', 'metadata': {'success': False, 'time_taken_minutes': 95}, 'type': 'attempt', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-5d87a6ca18', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 attempted Dal Tadka (Yellow Lentils with Tadka) (failed)'}",['duplicate_id']
"{'description': 'Chicken Tacos viewed by currymaster on ios', 'type': 'view', 'timestamp': '2025-04-02T11:01:03.606006Z', 'id': 'int-5da205cd08', 'recipe_id': 'chicken-tacos-b53897', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 13, 'scroll_depth': 0.94}, 'session_id': 'sess-a2f671ff8f', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-08-26T04:30:27.184189Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-5db7ad7c5b', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-10-15T04:30:23.866894Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-5db84237e9', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 liked Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-08-01T04:30:37.149263Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-5dd628f3cb', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-11-20T04:30:33.164213Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-5e7ab943e9', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-10-23T04:30:37.417329Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-5ef4da248f', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni liked Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-09-08T04:30:23.596153Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-5f0615b8f8', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Paneer Butter Masala'}",['duplicate_id']
"{'description': 'noodleninja_8a8a liked Pav Bhaji', 'type': 'like', 'timestamp': '2025-04-18T07:32:52.765033Z', 'id': 'int-5f3d8eac0f', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'suggested'}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-11-02T04:30:22.845744Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-5f65bc4b1a', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Khichdi'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by omar_hassan on web', 'type': 'view', 'timestamp': '2024-11-19T09:38:00.480752Z', 'id': 'int-6052dc3c4c', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'social', 'duration_seconds': 89, 'scroll_depth': 0.94}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Veg Manchurian (Gravy) viewed by noodleninja_15f1 on ios', 'type': 'view', 'timestamp': '2025-05-13T00:00:39.544459Z', 'id': 'int-60897d7413', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 56, 'scroll_depth': 0.22}, 'session_id': 'sess-8995a6f59a', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'description': 'Dal Tadka (Yellow Lentils with Tadka) viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T11:03:44.480752Z', 'id': 'int-60e563b6a1', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 64, 'scroll_depth': 0.48}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Masala Dosa with Potato Masala viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T01:38:04.126374Z', 'id': 'int-612261b4d3', 'recipe_id': 'masala-dosa-87c68c', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'suggested', 'duration_seconds': 59, 'scroll_depth': 0.32}, 'session_id': 'sess-5a2ac372fd', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-08-15T04:30:23.046581Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-6123880cda', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Khichdi'}",['duplicate_id']
"{'timestamp': '2025-10-08T04:30:29.719871Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-613eb2d61e', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Tomato Basil Soup'}",['duplicate_id']
"{'description': 'aarav_sharma attempted Dal Tadka (Yellow Lentils with Tadka) (success)', 'type': 'attempt', 'timestamp': '2024-11-15T04:59:19.195091Z', 'id': 'int-616620ca71', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'success': True, 'notes': 'Took longer than expected', 'device': 'desktop', 'platform': 'web', 'referrer': 'suggested', 'time_taken_minutes': 17}, 'session_id': 'sess-821c49cc65', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'timestamp': '2025-09-02T04:30:22.928316Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-621e565199', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Khichdi'}",['duplicate_id']
"{'timestamp': '2025-10-31T04:30:45.435676Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'kheer-76032e', 'id': 'int-624b7b856a', 'user_id': 'tandooritiger', 'description': 'tandooritiger liked Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-08-20T04:30:39.782756Z', 'metadata': {'rating': 4}, 'type': 'rating', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-629bae984e', 'user_id': 'meera_nair', 'description': 'meera_nair rated Pasta Alfredo 4 stars'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by omar_hassan on web', 'type': 'view', 'timestamp': '2024-11-19T09:33:05.480752Z', 'id': 'int-637f721e01', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'homepage', 'duration_seconds': 64, 'scroll_depth': 0.89}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'tandooritiger attempted Tomato Basil Soup (failed)', 'type': 'attempt', 'timestamp': '2025-07-24T13:10:24.004880Z', 'id': 'int-647f38398a', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'success': False, 'notes': '', 'device': 'mobile', 'platform': 'android', 'referrer': 'homepage', 'time_taken_minutes': 113}, 'session_id': 'sess-36992d178d', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-11-03T04:30:33.753280Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-6504f1fd99', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Pav Bhaji'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T04:01:51.126374Z', 'id': 'int-65214bc55e', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'suggested', 'duration_seconds': 44, 'scroll_depth': 0.55}, 'session_id': 'sess-a54b51db10', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-11-14T04:30:24.585010Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-65872aac39', 'user_id': 'currymaster', 'description': 'currymaster viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by priya_deshmukh on web', 'type': 'view', 'timestamp': '2025-04-26T07:31:23.037727Z', 'id': 'int-66145b2540', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 59, 'scroll_depth': 0.28}, 'session_id': 'sess-90f64dd628', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-08-12T04:30:40.926555Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-6626d611c5', 'user_id': 'currymaster', 'description': 'currymaster viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-08-17T04:30:43.394148Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-664042796e', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Gulab Jamun'}",['duplicate_id']
"{'description': 'noodleninja_15f1 rated Egg Fried Rice 5 stars', 'type': 'rating', 'timestamp': '2025-05-12T23:28:41.544459Z', 'id': 'int-66507d0886', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 5, 'referrer': 'search', 'sentiment': 'positive'}, 'session_id': 'sess-ab6e4f5d9d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-08-04T04:30:37.652101Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-66bdeb3b0a', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Home-style Chicken Curry'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by noodleninja_8a8a on ios', 'type': 'view', 'timestamp': '2025-04-18T09:41:15.765033Z', 'id': 'int-66cf13f5a6', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 73, 'scroll_depth': 0.61}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-09-03T04:30:21.825671Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-67f744fb3e', 'user_id': 'currymaster', 'description': 'currymaster viewed Khichdi'}",['duplicate_id']
"{'description': 'Chocolate Cake (One Bowl) viewed by priya_deshmukh on android', 'type': 'view', 'timestamp': '2025-04-26T07:27:18.037727Z', 'id': 'int-67f8931c36', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 4, 'scroll_depth': 0.8}, 'session_id': 'sess-90f64dd628', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'Paneer Butter Masala viewed by noodleninja on web', 'type': 'view', 'timestamp': '2025-08-13T11:31:34.716277Z', 'id': 'int-68636c50f4', 'recipe_id': 'paneer-butter-masala-5f759d', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'social', 'duration_seconds': 66, 'scroll_depth': 0.91}, 'session_id': 'sess-6bef67a3fc', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-10-14T04:30:32.789481Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-686f2c87ef', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-08-03T04:30:44.879888Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-687cd8d276', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-08-13T04:30:29.059322Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-68bc95b82b', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Sweet Corn Soup'}",['duplicate_id']
"{'timestamp': '2025-10-12T04:30:43.798004Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-693e53df9b', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-10-21T04:30:39.368715Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-69823888e3', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-11-23T04:30:40.278957Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-69f5ad093a', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Veg Burrito'}",['duplicate_id']
"{'timestamp': '2025-08-11T04:30:42.817818Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-6a19862072', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Gulab Jamun'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by noodleninja_15f1 on web', 'type': 'view', 'timestamp': '2025-05-12T22:50:16.544459Z', 'id': 'int-6a27e31229', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 29, 'scroll_depth': 0.77}, 'session_id': 'sess-ab6e4f5d9d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-07-30T04:30:31.227496Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-6a54d16220', 'user_id': 'noodleninja', 'description': 'noodleninja liked Masala Dosa with Potato Masala'}",['duplicate_id']
"{'timestamp': '2025-09-15T04:30:32.960534Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-6a55a20d25', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-11-08T04:30:30.564387Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-6a9be80be3', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni liked Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-08-17T04:30:39.875149Z', 'metadata': {'success': True, 'time_taken_minutes': 70}, 'type': 'attempt', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-6aaf9ea497', 'user_id': 'tandooritiger', 'description': 'tandooritiger attempted Pasta Alfredo (success)'}",['duplicate_id']
"{'description': 'Chicken Biryani (Dum Style) viewed by priya_deshmukh on ios', 'type': 'view', 'timestamp': '2025-04-26T09:58:08.037727Z', 'id': 'int-6b23d169c9', 'recipe_id': 'chicken-biryani-949171', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 84, 'scroll_depth': 0.32}, 'session_id': 'sess-a74a7c09f0', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-10-08T04:30:27.793319Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-6b319f980b', 'user_id': 'currymaster', 'description': 'currymaster liked Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-11-14T04:30:36.493971Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-6b40fe14d4', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Egg Fried Rice'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by omar_hassan on web', 'type': 'view', 'timestamp': '2024-11-19T11:52:27.480752Z', 'id': 'int-6b59530aa1', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 41, 'scroll_depth': 0.78}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-08-22T04:30:25.739619Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-6bcae67fa5', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-07-29T04:30:22.507749Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-6c59babf29', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Khichdi'}",['duplicate_id']
"{'timestamp': '2025-08-17T04:30:30.095972Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-6c6ebdfe2e', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Tomato Basil Soup'}",['duplicate_id']
